1.7000000000000002,2.0999999999999996,2.1999999999999997,0.7,1.7000000000000002,1.9249999999999998
2.6000000000000005,2.1999999999999997,6.099999999999999,5.099999999999999,2.6000000000000005,3.999999999999999
3.2,6.199999999999998,2.3,7.299999999999999,3.2,4.999999999999999
3.8000000000000007,6.799999999999999,4.299999999999999,7.299999999999999,3.8000000000000007,5.999999999999999
4.4,8.599999999999998,8.299999999999997,5.299999999999999,4.4,7.999999999999998
2.0,0.7,4.799999999999999,6.399999999999999,2.0,2.9899999999999993
3.5000000000000004,5.299999999999999,6.999999999999998,5.399999999999999,3.5000000000000004,5.909999999999998
4.1000000000000005,7.099999999999999,6.799999999999999,7.099999999999999,4.1000000000000005,6.994999999999998
3.5000000000000004,5.099999999999999,6.299999999999999,7.599999999999999,3.5000000000000004,5.894999999999999
2.0,1.1999999999999997,3.0999999999999996,8.2,2.0,2.914999999999999
2.3000000000000003,2.1999999999999997,4.399999999999999,2.3,2.3000000000000003,2.9849999999999994
4.4,7.599999999999999,8.599999999999998,7.799999999999998,4.4,7.979999999999999
2.6000000000000005,1.6999999999999997,5.899999999999999,6.699999999999998,2.6000000000000005,3.919999999999999
3.8000000000000007,5.599999999999999,6.099999999999999,7.099999999999999,3.8000000000000007,5.999999999999998
3.2,6.199999999999998,2.4999999999999996,6.499999999999998,3.2,4.949999999999998
2.6000000000000005,2.9999999999999996,3.3999999999999995,8.2,2.6000000000000005,3.919999999999999
1.7000000000000002,2.0999999999999996,1.4999999999999998,1.1999999999999997,1.7000000000000002,1.7549999999999997
3.5000000000000004,5.599999999999999,6.399999999999999,5.699999999999999,3.5000000000000004,5.894999999999999
4.1000000000000005,6.899999999999999,6.299999999999999,8.899999999999999,4.1000000000000005,6.989999999999999
2.9000000000000004,0.9999999999999999,6.599999999999999,7.799999999999998,2.9000000000000004,3.9799999999999995
4.1000000000000005,6.899999999999999,8.299999999999997,3.7999999999999994,4.1000000000000005,6.924999999999999
2.9000000000000004,2.8999999999999995,3.2999999999999994,8.799999999999999,2.9000000000000004,3.9249999999999994
3.5000000000000004,5.299999999999999,6.499999999999998,6.399999999999999,3.5000000000000004,5.884999999999999
2.0,3.1999999999999993,0.7999999999999999,6.699999999999998,2.0,2.8849999999999993
2.3000000000000003,1.0999999999999999,3.0999999999999996,8.699999999999998,2.3000000000000003,2.9399999999999995
4.700000000000001,8.899999999999999,7.399999999999999,5.199999999999999,4.700000000000001,7.819999999999999
2.6000000000000005,4.599999999999999,0.7,9.099999999999998,2.6000000000000005,3.9099999999999993
4.4,7.299999999999999,8.099999999999998,8.599999999999998,4.4,7.774999999999999
3.2,6.199999999999998,2.9999999999999996,5.199999999999999,3.2,4.929999999999999
3.8000000000000007,6.199999999999998,5.899999999999999,5.499999999999999,3.8000000000000007,5.989999999999999
3.5000000000000004,5.899999999999999,5.799999999999999,5.999999999999999,3.5000000000000004,5.879999999999998
3.2,3.6999999999999993,6.399999999999999,5.399999999999999,3.2,4.899999999999999
2.3000000000000003,1.7999999999999998,3.7999999999999994,4.599999999999999,2.3000000000000003,2.9199999999999995
2.0,1.8999999999999997,2.4999999999999996,6.799999999999999,2.0,2.8449999999999998
4.4,8.699999999999998,7.399999999999999,5.199999999999999,4.4,7.719999999999998
2.9000000000000004,1.2999999999999998,5.799999999999999,8.2,2.9000000000000004,3.9099999999999993
4.700000000000001,9.199999999999998,8.399999999999999,1.6999999999999997,4.700000000000001,7.794999999999998
2.6000000000000005,1.7999999999999998,5.699999999999999,6.599999999999999,2.6000000000000005,3.8849999999999993
2.3000000000000003,1.4,3.2999999999999994,7.099999999999999,2.3000000000000003,2.9199999999999995
3.8000000000000007,5.799999999999999,6.799999999999999,4.599999999999999,3.8000000000000007,5.969999999999999
4.1000000000000005,5.699999999999999,8.2,7.999999999999998,4.1000000000000005,6.919999999999998
4.1000000000000005,5.799999999999999,8.2,7.499999999999998,4.1000000000000005,6.895
3.5000000000000004,5.299999999999999,6.899999999999999,5.399999999999999,3.5000000000000004,5.874999999999998
3.8000000000000007,8.599999999999998,3.0999999999999996,3.7999999999999994,3.8000000000000007,5.954999999999998
4.4,7.799999999999998,9.699999999999998,2.4999999999999996,4.4,7.669999999999998
2.3000000000000003,2.6999999999999993,0.5,8.999999999999998,2.3000000000000003,2.874999999999999
3.2,4.499999999999999,5.499999999999999,4.699999999999999,3.2,4.879999999999999
2.0,1.7999999999999998,2.6999999999999993,6.499999999999998,2.0,2.8199999999999994
4.700000000000001,7.399999999999999,8.099999999999998,8.299999999999997,4.700000000000001,7.779999999999998
2.9000000000000004,1.9999999999999996,6.099999999999999,5.099999999999999,2.9000000000000004,3.8999999999999986
2.6000000000000005,1.6999999999999997,5.899999999999999,6.399999999999999,2.6000000000000005,3.874999999999999
4.1000000000000005,7.899999999999999,5.099999999999999,7.699999999999998,4.1000000000000005,6.889999999999999
3.5000000000000004,5.399999999999999,6.699999999999998,5.499999999999999,3.5000000000000004,5.869999999999998
3.8000000000000007,5.799999999999999,5.599999999999999,6.999999999999998,3.8000000000000007,5.909999999999999
